candidateId,brand,category,rankInBrandCategory,productName,query,selectedDiscoverySource,selectedGoodsNo,selectedMatchScore,selectedSourceUrl,candidateDiscoveryCount,currentOliveYoungStatus,missingCoreFields
naver-60600129078,네이밍,cheek,5,네이밍 블러셔 베이글 플러피 웜 파우더 블러쉬 BAGEL,네이밍 블러셔 베이글 플러피 웜 파우더 블러쉬 BAGEL 올리브영,,,,,0,unknown,
naver-60600130475,네이밍,cheek,9,네이밍 블러셔 치피 플러피 웜 파우더 블러쉬 CHIPPY,네이밍 블러셔 치피 플러피 웜 파우더 블러쉬 CHIPPY 올리브영,,,,,0,unknown,
naver-60600132044,네이밍,cheek,10,네이밍 블러셔 토스트 플러피 파우더 웜 블러쉬 TOAST,네이밍 블러셔 토스트 플러피 파우더 웜 블러쉬 TOAST 올리브영,,,,,0,unknown,
naver-60600128308,네이밍,cheek,6,네이밍 블러셔 페이지 플러피 파우더 웜 블러쉬 PAGIE,네이밍 블러셔 페이지 플러피 파우더 웜 블러쉬 PAGIE 올리브영,,,,,0,unknown,
naver-60600130172,네이밍,cheek,3,네이밍 블러셔 플러피 발색 파우더 블러쉬 POVE 포브,네이밍 블러셔 플러피 발색 파우더 블러쉬 POVE 포브 올리브영,,,,,0,unknown,
naver-60600130718,네이밍,cheek,7,네이밍 블러셔 플러피 보송 파우더 블러쉬 NIESE 니제,네이밍 블러셔 플러피 보송 파우더 블러쉬 NIESE 니제 올리브영,,,,,0,unknown,
naver-60600130717,네이밍,cheek,4,네이밍 블러셔 플러피 파우더 블러쉬 BASHFUL 배쉬풀,네이밍 블러셔 플러피 파우더 블러쉬 BASHFUL 배쉬풀 올리브영,,,,,0,unknown,
naver-60600130480,네이밍,cheek,8,네이밍 블러셔 필로우 플러피 파우더 블러쉬 PILLOW,네이밍 블러셔 필로우 플러피 파우더 블러쉬 PILLOW 올리브영,,,,,0,unknown,
naver-58175427647,네이밍,shadow,5,네이밍 블러쉬 섀도우 쉐딩 웜톤 쿨톤 플러피 파우더,네이밍 블러쉬 섀도우 쉐딩 웜톤 쿨톤 플러피 파우더 올리브영,,,,,0,unknown,
naver-90382374544,네이밍,shadow,10,네이밍 블러쉬 섀도우 쉐딩 웜톤 쿨톤 플러피 파우더,네이밍 블러쉬 섀도우 쉐딩 웜톤 쿨톤 플러피 파우더 올리브영,,,,,0,unknown,
naver-58175521413,네이밍,shadow,7,네이밍 블러쉬 섀도우 웜톤 쿨톤 메이크업 플러피 파우더 듀오 X2,네이밍 블러쉬 섀도우 웜톤 쿨톤 메이크업 플러피 파우더 듀오 X2 올리브영,,,,,0,unknown,
naver-60448314759,더샘,cheek,9,NEW/아이돌 치크 더샘 젤리 블러셔 10colors,더샘 NEW/아이돌 치크 더샘 젤리 블러셔 10colors 올리브영,,,,,0,unknown,
naver-60638545905,더샘,cheek,8,NEW아이돌 치크 더샘 젤리 블러셔 10colors 4065819,더샘 NEW아이돌 치크 더샘 젤리 블러셔 10colors 4065819 올리브영,,,,,0,unknown,
naver-60680834661,더샘,cheek,7,[NEW/아이돌 치크] 더샘 젤리 블러셔 10colors,더샘 젤리 블러셔 10colors 올리브영,,,,,0,unknown,
naver-60387221300,더샘,lip,5,[온누리상품] 더샘 새미스 크레마 벨벳 틴트 2.5g,더샘 새미스 크레마 벨벳 틴트 올리브영,,,,,0,unknown,
naver-60407023781,더샘,shadow,9,[온누리상품] 더샘 샘물 싱글 섀도우 new 매트 2g 1개,더샘 샘물 싱글 섀도우 new 매트 올리브영,,,,,0,unknown,
naver-60387187718,더샘,cheek,1,[온누리상품] 더샘 젤리 블러셔 4.5g 14종 택 1,더샘 젤리 블러셔 4.5g 14종 택 1 올리브영,,,,,0,unknown,
naver-60387204297,더샘,cheek,3,[온누리상품] 더샘 젤리 블러셔 4.5g 6종 택 1 (26.05까지),더샘 젤리 블러셔 4.5g 6종 택 1 (26.05까지) 올리브영,,,,,0,unknown,
naver-60387192272,더샘,cheek,2,[온누리상품] 더샘 젤리 블러셔 4.5g new 5종 택 1,더샘 젤리 블러셔 4.5g new 5종 택 1 올리브영,,,,,0,unknown,
naver-58971305083,더샘,lip,2,[현대백화점 커넥트현대] [더샘] 새미스 크레마 벨벳 틴트,더샘 [더샘] 새미스 크레마 벨벳 틴트 올리브영,,,,,0,unknown,
naver-58975826879,더샘,cheek,4,[현대백화점 커넥트현대] [더샘] 젤리 블러셔 11colors,더샘 [더샘] 젤리 블러셔 11colors 올리브영,,,,,0,unknown,
naver-60084326618,더샘,shadow,1,더샘 [모다아울렛][더샘]샘물 싱글 섀도우 울산점,더샘 [모다아울렛][더샘]샘물 싱글 섀도우 울산점 올리브영,,,,,0,unknown,
naver-58017348260,더샘,lip,1,더샘 새미스 크레마 벨벳 틴트 10colors,더샘 새미스 크레마 벨벳 틴트 10colors 올리브영,,,,,0,unknown,
naver-60677289500,더샘,shadow,4,더샘 샘물 싱글 섀도우 new 매트 2g 1개,더샘 샘물 싱글 섀도우 new 매트 올리브영,,,,,0,unknown,
naver-60677289277,더샘,shadow,6,더샘 샘물 싱글 섀도우 new 젤리/쉬머/글리터 2g 1개,더샘 샘물 싱글 섀도우 new 젤리/쉬머/글리터 올리브영,,,,,0,unknown,
naver-53648186585,더샘,shadow,5,더샘 샘물 싱글 섀도우 매트 ,더샘 샘물 싱글 섀도우 매트 올리브영,,,,,0,unknown,
naver-56466410888,더샘,shadow,2,더샘 샘물 애교살 메이커,더샘 샘물 애교살 메이커 올리브영,,,,,0,unknown,
naver-59027210591,더샘,cheek,10,더샘 젤리 블러셔 14colors,더샘 젤리 블러셔 14colors 올리브영,,,,,0,unknown,
naver-53648127899,더샘,shadow,3,샘물 싱글 섀도우,더샘 샘물 싱글 섀도우 올리브영,,,,,0,unknown,
naver-60417897820,데이지크,cheek,9,DASIQUE 실키 베일 블러쉬351986,데이지크 DASIQUE 실키 베일 블러쉬351986 올리브영,,,,,0,unknown,
naver-53942823062,데이지크,lip,6,[데이지크] [NEW] 츄잉 글로우 팟,데이지크 츄잉 글로우 팟 올리브영,,,,,0,unknown,
naver-31324089848,데이지크,shadow,4,[데이지크] 섀도우 팔레트 (1~39호),데이지크 섀도우 팔레트 (1~39호) 올리브영,,,,,0,unknown,
naver-54629488913,데이지크,lip,4,[데이지크] 쥬시 듀이 글로우 틴트 5.5g,데이지크 쥬시 듀이 글로우 틴트 올리브영,naver_shopping_search,A000000184327,0.6,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000184327,1,unknown,
naver-60678916219,데이지크,lip,9,[데이지크] 폴리포켓 수플레 컬러 팟,데이지크 폴리포켓 수플레 컬러 팟 올리브영,,,,,0,unknown,
naver-60675904491,데이지크,lip,10,[데이지크] 폴리포켓 수플레 컬러 팟,데이지크 폴리포켓 수플레 컬러 팟 올리브영,,,,,0,unknown,
naver-59452749525,데이지크,shadow,2,데이지크 무드 섀도우 팔레트 04라이트라벤더,데이지크 무드 섀도우 팔레트 04라이트라벤더 올리브영,,,,,0,unknown,
naver-59586466141,데이지크,cheek,8,데이지크 미니 블렌딩 무드 치크 5.2g 09아몬드바닐라,데이지크 미니 블렌딩 무드 치크 5.2g 09아몬드바닐라 올리브영,,,,,0,unknown,
naver-58015886103,데이지크,cheek,5,데이지크 블렌딩 무드 치크 팔레트 블러셔 16 브라운 베어 젤리 제형,데이지크 블렌딩 무드 치크 팔레트 블러셔 16 브라운 베어 젤리 제형 올리브영,,,,,0,unknown,
naver-58015642516,데이지크,cheek,7,데이지크 블렌딩 무드 치크 팔레트 블러셔 17 모브 헤어 젤리 제형,데이지크 블렌딩 무드 치크 팔레트 블러셔 17 모브 헤어 젤리 제형 올리브영,,,,,0,unknown,
naver-58032578155,데이지크,shadow,8,데이지크 섀도우 팔레트,데이지크 섀도우 팔레트 올리브영,naver_shopping_search,A000000228847,0.5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228847,1,unknown,
naver-59447149134,데이지크,shadow,5,데이지크 섀도우 팔레트 02로즈페탈,데이지크 섀도우 팔레트 02로즈페탈 올리브영,,,,,0,unknown,
naver-59419545004,데이지크,lip,5,데이지크 쥬시 듀이 글로우 틴트 22 colors,데이지크 쥬시 듀이 글로우 틴트 22 colors 올리브영,naver_shopping_search,A000000184327,0.8,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000184327,1,unknown,
naver-57716544809,라카,cheek,9,라카 러브 실크 라벤더 퍼플 블러셔 702 판타지 X2,라카 러브 실크 라벤더 퍼플 블러셔 702 판타지 X2 올리브영,,,,,0,unknown,
naver-57893694544,라카,lip,10,라카 립 틴트 데일리 메이크업 미니 프루티 글램,라카 립 틴트 데일리 메이크업 미니 프루티 글램 올리브영,,,,,0,unknown,
naver-60568080899,라카,shadow,4,라카 모노 아이섀도우 (50종 택1) 5000311,라카 모노 아이섀도우 (50종 ) 5000311 올리브영,naver_shopping_search,A000000183472,0.67,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183472,1,unknown,
naver-60565162125,라카,shadow,5,라카 포에버6 아이 팔레트 (4종 택1) 5001045,라카 포에버6 아이 팔레트 (4종 ) 5001045 올리브영,,,,,0,unknown,
naver-55660097850,롬앤,lip,9,[롬앤] [2개세트] 블러 퍼지 틴트x2,롬앤 [2개세트] 블러 퍼지 틴트x2 올리브영,,,,,0,unknown,
naver-28780183288,롬앤,lip,6,[롬앤] [NEW 컬러 추가]제로 벨벳 틴트 단품,롬앤 제로 벨벳 틴트 단품 올리브영,,,,,0,unknown,
naver-28780183287,롬앤,lip,10,[롬앤] [신규 컬러 추가/ BEST] 더 쥬시 래스팅 틴트,롬앤 [신규 컬러 추가/ BEST] 더 쥬시 래스팅 틴트 올리브영,,,,,0,unknown,
naver-51830547631,롬앤,lip,4,[롬앤] 더 쥬시 래스팅 틴트,롬앤 더 쥬시 래스팅 틴트 올리브영,,,,,0,unknown,
naver-51830652412,롬앤,lip,8,[롬앤] 더 쥬시 래스팅 틴트 X2,롬앤 더 쥬시 래스팅 틴트 X2 올리브영,,,,,0,unknown,
naver-49163445416,롬앤,cheek,2,[롬앤] 베러 댄 치크,롬앤 베러 댄 치크 올리브영,naver_shopping_search,A000000201055,0.5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000201055,2,unknown,
naver-50636894521,롬앤,cheek,7,[롬앤] 베러 댄 치크 4g,롬앤 베러 댄 치크 올리브영,naver_shopping_search,A000000201055,0.5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000201055,2,unknown,
naver-28780183274,롬앤,shadow,6,[롬앤] 베러 댄 팔레트,롬앤 베러 댄 팔레트 올리브영,naver_shopping_search,A000000201055,0.5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000201055,2,unknown,
naver-59830055698,롬앤,cheek,10,롬앤 베러 댄 치크 - 블러셔 x2SET (AD),롬앤 베러 댄 치크 - 블러셔 x2SET (AD) 올리브영,,,,,0,unknown,
naver-38550402400,롬앤,cheek,6,롬앤 베러 댄 치크 4g 수채화 발색 블러셔,롬앤 베러 댄 치크 4g 수채화 발색 블러셔 올리브영,,,,,0,unknown,
naver-58861057403,롬앤,cheek,8,롬앤 베러 댄 치크 블러셔 볼터치 C02 블루베리칩,롬앤 베러 댄 치크 블러셔 볼터치 C02 블루베리칩 올리브영,,,,,0,unknown,
naver-58861094806,롬앤,cheek,9,롬앤 베러 댄 치크 블러셔 볼터치 W02 스트로베리 밀크,롬앤 베러 댄 치크 블러셔 볼터치 W02 스트로베리 밀크 올리브영,,,,,0,unknown,
naver-28269910687,롬앤,shadow,10,베러 댄 팔레트,롬앤 베러 댄 팔레트 올리브영,naver_shopping_search,A000000201055,0.5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000201055,2,unknown,
naver-60638545028,뮤드,cheek,7,NEW컬러 뮤드 플러터 블러셔 8종 택1 4065920,뮤드 NEW컬러 뮤드 플러터 블러셔 8종 4065920 올리브영,,,,,0,unknown,
naver-60450357255,뮤드,cheek,8,NEW컬러 뮤드 플러터 블러셔 8종중 택1,뮤드 NEW컬러 뮤드 플러터 블러셔 8종중 올리브영,,,,,0,unknown,
naver-60680833764,뮤드,cheek,6,[NEW컬러] 뮤드 플러터 블러셔 8종 택1,뮤드 플러터 블러셔 8종 올리브영,,,,,0,unknown,
naver-54413612806,뮤드,lip,3,[뮤드] mude 글라세 립 틴트 11종 택1,뮤드 mude 글라세 립 틴트 11종 올리브영,,,,,0,unknown,
naver-40887390445,뮤드,lip,1,[뮤드] 소프트 블러 틴트 3g,뮤드 소프트 블러 틴트 올리브영,,,,,0,unknown,
naver-33229341522,뮤드,cheek,1,[뮤드] 플러터 블러셔 5g,뮤드 플러터 블러셔 올리브영,,,,,0,unknown,
naver-57177925017,뮤드,lip,8,뮤드 글라세 립 피치 컬러 픽싱 틴트 02 코랄 글라세,뮤드 글라세 립 피치 컬러 픽싱 틴트 02 코랄 글라세 올리브영,,,,,0,unknown,
naver-60514608349,뮤드,lip,4,뮤드 소프트 블러 매트 새틴 립 틴트 01 러스티 슈가,뮤드 소프트 블러 매트 새틴 립 틴트 01 러스티 슈가 올리브영,,,,,0,unknown,
naver-57177932828,뮤드,lip,10,뮤드 소프트 블러 비비드 핑크 립 틴트 08 스무디,뮤드 소프트 블러 비비드 핑크 립 틴트 08 스무디 올리브영,,,,,0,unknown,
naver-57177929749,뮤드,lip,9,뮤드 소프트 블러 이지 블러링 립 틴트 11 메이플,뮤드 소프트 블러 이지 블러링 립 틴트 11 메이플 올리브영,,,,,0,unknown,
naver-59979811618,뮤드,lip,2,뮤드 소프트 블러 틴트 3g 4657204,뮤드 소프트 블러 틴트 3g 4657204 올리브영,,,,,0,unknown,
naver-60585204103,뮤드,lip,7,뮤드 엔젤 허그 글레이즈 10종 (단품/기획),뮤드 엔젤 허그 글레이즈 10종 (단품/ ) 올리브영,,,,,0,unknown,
naver-84349521341,뮤드,cheek,2,뮤드 플러터 블러셔,뮤드 플러터 블러셔 올리브영,,,,,0,unknown,
naver-56226379252,뮤드,cheek,4,"뮤드 플러터 블러셔 뮤트 라벤더, 5g","뮤드 플러터 블러셔 뮤트 라벤더, 올리브영",,,,,0,unknown,
naver-87871762584,뮤드,cheek,10,뮤드애프터눈코랄 뮤드플러터블러셔 두근두근블러셔,뮤드 뮤드애프터눈코랄 뮤드플러터블러셔 두근두근블러셔 올리브영,,,,,0,unknown,
naver-84349521340,뮤드,cheek,3,이런 상품 어때요? 뮤드 플러터 블러셔 5g,뮤드 뮤드 플러터 블러셔 올리브영,,,,,0,unknown,
naver-33312482384,뮤드,cheek,5,플러터 블러셔,뮤드 플러터 블러셔 올리브영,,,,,0,unknown,
naver-50794551963,에뛰드,lip,8,[NEW컬러][에뛰드] 픽싱 틴트 4g+4g (2개 구성),에뛰드 [에뛰드] 픽싱 틴트 4g+4g (2개 구성) 올리브영,,,,,0,unknown,
naver-60229844071,에뛰드,lip,5,[에뛰드] (밀키베리) 디어 달링 오일 틴트 4.2g,에뛰드 (밀키베리) 디어 달링 오일 틴트 올리브영,,,,,0,unknown,
naver-59737530568,에뛰드,shadow,7,[에뛰드] [Cafe in the deep] 왓츠 인 마이 아이즈 더블,에뛰드 [Cafe in the deep] 왓츠 인 마이 아이즈 더블 올리브영,,,,,0,unknown,
naver-48351243046,에뛰드,lip,2,[에뛰드] 디어 달링 마커 틴트 2개,에뛰드 디어 달링 마커 틴트 올리브영,,,,,0,unknown,
naver-59737528907,에뛰드,cheek,5,[에뛰드] 러블리 쿠키 블러셔,에뛰드 러블리 쿠키 블러셔 올리브영,,,,,0,unknown,
naver-45283760049,에뛰드,cheek,2,[에뛰드] 러블리 쿠키 블러셔 2개,에뛰드 러블리 쿠키 블러셔 올리브영,,,,,0,unknown,
naver-59163852739,에뛰드,shadow,5,[에뛰드] 재창조 메이커 쉐딩스틱 + 올데이맑은BB크림02아이보리 1ml*5 증정,에뛰드 재창조 메이커 쉐딩스틱 + 올데이맑은BB크림02아이보리 1ml*5 올리브영,,,,,0,unknown,
naver-59645555052,에뛰드,cheek,3,[에뛰드] 콩콩 블러셔,에뛰드 콩콩 블러셔 올리브영,naver_shopping_search,A000000181634,0.5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000181634,1,unknown,
naver-55799295334,에뛰드,lip,1,[에뛰드] 포근 픽싱 틴트,에뛰드 포근 픽싱 틴트 올리브영,,,,,0,unknown,
naver-26854283224,에뛰드,lip,7,[에뛰드] 픽싱 틴트 4g,에뛰드 픽싱 틴트 올리브영,,,,,0,unknown,
naver-40910509805,에뛰드,lip,9,에뛰드 [NEW Color 출시] 글로우 픽싱 틴트 3.8g,에뛰드 글로우 픽싱 틴트 올리브영,,,,,0,unknown,
naver-33226354230,에뛰드,lip,6,에뛰드 [New Color] 픽싱 틴트 /하이드로 매트 립틴트,에뛰드 픽싱 틴트 /하이드로 매트 립틴트 올리브영,,,,,0,unknown,
naver-23779728577,에뛰드,lip,3,에뛰드 [과즙틴트] 디어 달링 워터 틴트 /후르츠 워터 틴트,에뛰드 [과즙틴트] 디어 달링 워터 틴트 /후르츠 워터 틴트 올리브영,,,,,0,unknown,
naver-60003346783,에뛰드,cheek,6,에뛰드 러블리 쿠키 블러셔 4.5g,에뛰드 러블리 쿠키 블러셔 올리브영,,,,,0,unknown,
naver-60003546913,에뛰드,cheek,7,에뛰드 콩콩 블러셔 7g /부드럽게 스며드는 속광 블러 치크 /크림 블러셔 /볼터치,에뛰드 콩콩 블러셔 7g /부드럽게 스며드는 속광 블러 치크 /크림 블러셔 /볼터치 올리브영,,,,,0,unknown,
naver-59601304715,에뛰드,cheek,8,에뛰드 콩콩 블러셔 7g x 2개 /내장 스폰지 팁으로 콩콩 /크림 치크 /볼터치,에뛰드 콩콩 블러셔 7g x 2개 /내장 스폰지 팁으로 콩콩 /크림 치크 /볼터치 올리브영,,,,,0,unknown,
naver-53466587869,에뛰드,cheek,9,에뛰드 하트팝 블러셔 사르르 에디션 4g (사우어젤리),에뛰드 하트팝 블러셔 사르르 에디션 4g (사우어젤리) 올리브영,,,,,0,unknown,
naver-28679613249,에뛰드,lip,10,에뛰드스튜디오 [New 컬러] 픽싱 틴트 /하이드로 매트 립틴트,에뛰드 에뛰드스튜디오 픽싱 틴트 /하이드로 매트 립틴트 올리브영,,,,,0,unknown,
naver-23760265852,에뛰드,lip,4,에뛰드스튜디오 디어 달링 워터 틴트 New Color /후르츠 워터 립틴트,에뛰드 에뛰드스튜디오 디어 달링 워터 틴트 New Color /후르츠 워터 립틴트 올리브영,,,,,0,unknown,
naver-23782770789,에뛰드,cheek,10,에뛰드스튜디오 러블리 쿠키 블러셔 4.5g,에뛰드 에뛰드스튜디오 러블리 쿠키 블러셔 올리브영,,,,,0,unknown,
naver-23778700903,에뛰드,shadow,6,에뛰드스튜디오 블링블링 아이스틱,에뛰드 에뛰드스튜디오 블링블링 아이스틱 올리브영,,,,,0,unknown,
naver-55111330232,에스쁘아,cheek,8,MARIO[에스쁘아] 톤 페어링 치크 멀티 블러셔 | 에스쁘아 - 보리보리,에스쁘아 MARIO[에스쁘아] 톤 페어링 치크 멀티 블러셔 | 에스쁘아 - 보리보리 올리브영,,,,,0,unknown,
naver-55110923983,에스쁘아,cheek,9,MARIO[에스쁘아] 톤 페어링 치크 멀티 블러셔 | 에스쁘아 - 하프클럽,에스쁘아 MARIO[에스쁘아] 톤 페어링 치크 멀티 블러셔 | 에스쁘아 - 하프클럽 올리브영,,,,,0,unknown,
naver-53510712807,에스쁘아,lip,10,[에스쁘아] NEW 꾸뛰르 립틴트 글레이즈,에스쁘아 NEW 꾸뛰르 립틴트 글레이즈 올리브영,naver_shopping_search,A000000197490,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000197490,2,unknown,
naver-55322843976,에스쁘아,lip,8,[에스쁘아] [1+1] 꾸뛰르 립 틴트 글레이즈 AD(BEST 컬러 ),에스쁘아 [1+1] 꾸뛰르 립 틴트 글레이즈 AD(BEST 컬러 ) 올리브영,naver_shopping_search,A000000197490,0.4,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000197490,1,unknown,
naver-53055869728,에스쁘아,lip,4,[에스쁘아] 꾸뛰르 꾸뛰르 글레이즈 AD,에스쁘아 꾸뛰르 꾸뛰르 글레이즈 AD 올리브영,naver_shopping_search,A000000197490,0.67,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000197490,1,unknown,
naver-54397863413,에스쁘아,cheek,5,[에스쁘아] 톤 페어링 치크 블러셔 2호 피치핑크,에스쁘아 톤 페어링 치크 블러셔 2호 피치핑크 올리브영,,,,,0,unknown,
naver-54397760858,에스쁘아,cheek,4,[에스쁘아] 톤 페어링 치크 블러셔 3호 비올레타,에스쁘아 톤 페어링 치크 블러셔 3호 비올레타 올리브영,,,,,0,unknown,
naver-53917760212,에스쁘아,lip,9,에스쁘아 꾸뛰르 립틴트 글레이즈 (25AD),에스쁘아 꾸뛰르 립틴트 글레이즈 (25AD) 올리브영,naver_shopping_search,A000000197490,0.75,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000197490,2,unknown,
naver-51748550288,에스쁘아,shadow,4,에스쁘아 리얼 아이 애교살 스틱 1.45g,에스쁘아 리얼 아이 애교살 스틱 올리브영,,,,,0,unknown,
naver-51749188983,에스쁘아,shadow,5,에스쁘아 리얼 아이 애교살 스틱 1.45g,에스쁘아 리얼 아이 애교살 스틱 올리브영,,,,,0,unknown,
naver-51778165646,에스쁘아,shadow,9,에스쁘아 아이 코어 팔레트 9g 1개,에스쁘아 아이 코어 팔레트 올리브영,naver_shopping_search,A000000209174,0.75,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209174,1,unknown,
naver-51750283828,에스쁘아,cheek,6,에스쁘아 톤페어링 리퀴드 치크 8ml,에스쁘아 톤페어링 리퀴드 치크 올리브영,naver_shopping_search,A000000205573,0.5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000205573,1,unknown,
naver-60632649763,웨이크메이크,cheek,10,[SET] 웨이크메이크 블러셔 + 필리밀리 퍼프 택 1,웨이크메이크 블러셔 + 필리밀리 퍼프 택 1 올리브영,,,,,0,unknown,
naver-46865249941,웨이크메이크,lip,10,웨이크메이크 듀이 젤 글로우 틴트 3g 유통기한임박,웨이크메이크 듀이 젤 글로우 틴트 3g 유통기한임박 올리브영,,,,,0,unknown,
naver-60691158417,웨이크메이크,shadow,3,웨이크메이크 소프트 블러링 아이 팔레트 05 뮤트 코랄 블러링,웨이크메이크 소프트 블러링 아이 팔레트 05 뮤트 코랄 블러링 올리브영,,,,,0,unknown,
naver-60691159021,웨이크메이크,shadow,7,웨이크메이크 소프트 블러링 아이 팔레트 05 뮤트 코랄 블러링 2개,웨이크메이크 소프트 블러링 아이 팔레트 05 뮤트 코랄 블러링 올리브영,,,,,0,unknown,
naver-60691536495,웨이크메이크,shadow,6,웨이크메이크 소프트 블러링 아이 팔레트 05 뮤트 코랄 블러링 3개,웨이크메이크 소프트 블러링 아이 팔레트 05 뮤트 코랄 블러링 올리브영,,,,,0,unknown,
naver-60691158237,웨이크메이크,shadow,2,웨이크메이크 소프트 블러링 아이 팔레트 08 캔디코랄 블러링,웨이크메이크 소프트 블러링 아이 팔레트 08 캔디코랄 블러링 올리브영,,,,,0,unknown,
naver-60691158449,웨이크메이크,shadow,8,웨이크메이크 소프트 블러링 아이 팔레트 08 캔디코랄 블러링 2개,웨이크메이크 소프트 블러링 아이 팔레트 08 캔디코랄 블러링 올리브영,,,,,0,unknown,
naver-60691536523,웨이크메이크,shadow,5,웨이크메이크 소프트 블러링 아이 팔레트 08 캔디코랄 블러링 3개,웨이크메이크 소프트 블러링 아이 팔레트 08 캔디코랄 블러링 올리브영,,,,,0,unknown,
naver-59787018786,웨이크메이크,cheek,6,웨이크메이크 쉐이킹 블러 치크 4g -/R,웨이크메이크 쉐이킹 블러 치크 4g -/R 올리브영,,,,,0,unknown,
naver-58981790452,웨이크메이크,cheek,7,웨이크메이크 쉬어 브리즈 블러셔 5g -/R,웨이크메이크 쉬어 브리즈 블러셔 5g -/R 올리브영,,,,,0,unknown,
naver-58914013741,웨이크메이크,lip,9,웨이크메이크 워터 블러링 레이어 틴트 4.6g -/R,웨이크메이크 워터 블러링 레이어 틴트 4.6g -/R 올리브영,,,,,0,unknown,
naver-59504100688,웨이크메이크,lip,5,웨이크메이크 컬러그램 누디 블러 틴트 AD 5g -/R,웨이크메이크 컬러그램 누디 블러 틴트 AD 5g -/R 올리브영,,,,,0,unknown,
naver-87051377445,정샘물 뷰티,lip,1,[7월 슈퍼적립] 정샘물 뉴클래식 매트 립스틱 3.5g,정샘물 뷰티 뉴클래식 매트 립스틱 올리브영,,,,,0,unknown,
naver-60517649231,정샘물 뷰티,cheek,6,[정샘물뷰티] MINI 정샘물 아티스트 쿠션 블러쉬 or 블러쉬 블러,정샘물 뷰티 MINI 정샘물 아티스트 쿠션 블러쉬 or 블러쉬 블러 올리브영,,,,,0,unknown,
naver-49163519708,정샘물 뷰티,lip,5,[정샘물뷰티] 정샘물 립프레션 글로우래스팅 틴트 (스킨세팅베이스3ml3종세트),정샘물 뷰티 립프레션 글로우래스팅 틴트 (스킨세팅베이스3ml3종세트) 올리브영,,,,,0,unknown,
naver-59919517696,정샘물 뷰티,lip,9,[정샘물뷰티] 정샘물 립프레션 글로이 틴트 (글리터링토퍼 라벤더슈가),정샘물 뷰티 립프레션 글로이 틴트 (글리터링토퍼 라벤더슈가) 올리브영,,,,,0,unknown,
naver-56707561274,정샘물 뷰티,lip,6,[정샘물뷰티] 정샘물 립프레션 메탈 세럼 글로스 (글리터 립 토퍼 ),정샘물 뷰티 립프레션 메탈 세럼 글로스 (글리터 립 토퍼 ) 올리브영,,,,,0,unknown,
naver-49163543139,정샘물 뷰티,lip,2,[정샘물뷰티] 정샘물 립프레션 시스루 틴트,정샘물 뷰티 립프레션 시스루 틴트 올리브영,,,,,0,unknown,
naver-51227858558,정샘물 뷰티,shadow,2,[정샘물뷰티] 정샘물 아티스트 아이 팔레트 누드 2종 (아티스트아이팔레트브러쉬),정샘물 뷰티 아티스트 아이 팔레트 누드 2종 (아티스트아이팔레트브러쉬) 올리브영,,,,,0,unknown,
naver-60084440202,정샘물 뷰티,shadow,1,[정샘물뷰티] 정샘물 아티스트 아이 팔레트 코어 6종 (아이 팔레트 코어 브러쉬),정샘물 뷰티 아티스트 아이 팔레트 코어 6종 (아이 팔레트 코어 브러쉬) 올리브영,,,,,0,unknown,
naver-54279765774,정샘물 뷰티,cheek,1,[정샘물뷰티] 정샘물 아티스트 쿠션 블러쉬 (글로스미니 로즈도즈),정샘물 뷰티 아티스트 쿠션 블러쉬 (글로스미니 로즈도즈) 올리브영,,,,,0,unknown,
naver-56354126230,정샘물 뷰티,cheek,3,[정샘물뷰티] 정샘물 아티스트 쿠션 블러쉬 블러 (글로스미니 로즈도즈),정샘물 뷰티 아티스트 쿠션 블러쉬 블러 (글로스미니 로즈도즈) 올리브영,,,,,0,unknown,
naver-49163486745,정샘물 뷰티,cheek,7,[정샘물뷰티] 정샘물 컬러피스 블러쉬,정샘물 뷰티 컬러피스 블러쉬 올리브영,,,,,0,unknown,
naver-49163491155,정샘물 뷰티,cheek,9,[정샘물뷰티] 정샘물 컬러피스 크림 블러쉬 (스키니탭 퍼프 1ea),정샘물 뷰티 컬러피스 크림 블러쉬 (스키니탭 퍼프 1ea) 올리브영,,,,,0,unknown,
